TRN_STATUS,AMOUNT,RESPONSE_CODE,BENEFICIARY_CODE,INITIATION_MODE,day,hour,minute,weekday,TRANSACTION_TYPE_ENC,PAYER_VPA_ENC,PAYER_IFSC_ENC,PAYER_ACCOUNT_ENC,BENEFICIARY_VPA_ENC,BENEFICIARY_IFSC_ENC,BENEFICIARY_ACCOUNT_ENC,DEVICE_ID_ENC,IP_ADDRESS_ENC,LATITUDE_ENC,LONGITUDE_ENC,IS_FRAUD
1,5000.0,3,0,1,5,15,5,2,0,94,60,61,845,551,692,78,436,321,318,0
1,2350.0,2,5411,1,6,11,43,3,1,198,12,84,846,12,693,108,180,23,24,0
1,2000.0,3,0,1,6,9,21,3,0,73,49,49,90,73,74,59,93,15,15,0
1,2000.0,3,5411,1,6,12,46,3,1,348,50,50,92,74,11,250,704,512,510,0
1,48.0,1,0,1,6,15,31,3,0,147,7,7,847,552,694,53,84,23,24,0
1,5000.0,1,0,1,6,14,24,3,0,12,1,1,848,553,695,12,705,244,511,0
1,50.0,1,5411,1,6,19,6,3,1,22,17,17,829,74,11,22,30,23,24,0
1,50.0,1,5411,1,6,19,6,3,1,22,17,17,829,74,11,22,30,23,24,0
1,1.0,1,5411,1,6,18,21,3,1,349,52,53,107,74,11,251,706,15,15,0
1,1.0,6,5411,1,6,15,52,3,1,200,114,120,849,11,11,160,707,513,364,0
1,2100.0,2,5411,1,7,9,4,4,1,334,149,161,850,14,32,242,708,514,512,0
1,105.0,1,5945,1,7,20,33,4,1,58,42,42,851,11,11,49,73,35,36,0
1,500.0,9,5311,1,7,18,42,4,1,350,73,75,852,554,696,98,709,515,226,0
1,30.0,2,5411,1,7,14,9,4,1,132,59,60,853,74,11,77,522,20,21,0
1,500.0,9,5311,1,7,18,43,4,1,351,73,75,852,554,696,98,709,515,226,0
1,33.0,2,5411,1,5,18,56,2,1,22,17,17,831,11,11,22,30,23,24,0
1,500.0,1,822,1,5,9,13,2,1,44,36,36,55,49,50,42,60,35,36,0
1,10000.0,1,0,1,5,19,19,2,0,7,5,5,854,9,106,7,491,228,360,0
1,2000.0,3,0,1,6,9,23,3,0,75,49,49,90,73,74,61,97,23,24,0
1,2000.0,3,0,1,6,9,22,3,0,73,49,49,90,73,74,59,93,15,15,0
1,5000.0,3,5411,1,6,12,42,3,1,348,50,50,92,74,11,250,704,512,510,0
1,5000.0,3,5411,1,6,12,43,3,1,348,50,50,92,74,11,250,704,512,510,0
1,1.0,1,0,1,6,21,45,3,0,284,117,123,688,465,576,163,710,378,513,0
1,45.0,2,5411,1,6,18,55,3,1,43,17,17,812,32,33,22,30,23,24,0
1,2000.0,1,7230,1,6,22,57,3,1,228,12,12,132,14,32,166,711,516,284,0
1,1.0,1,5411,1,6,18,19,3,1,83,52,53,107,74,11,67,712,517,514,0
1,1.0,1,5814,1,6,18,17,3,1,80,52,53,855,32,33,64,713,517,80,0
1,10.0,1,5812,1,6,16,28,3,1,92,58,59,856,32,33,76,714,518,515,0
1,28.0,1,5993,1,7,21,22,4,1,127,75,78,857,94,99,102,715,519,516,0
1,5.0,2,0,1,7,15,9,4,0,350,73,75,858,476,697,98,716,231,517,0
1,1500.0,1,0,1,7,22,35,4,0,98,62,63,859,555,698,80,205,154,107,0
1,40.0,2,5451,1,8,17,20,5,1,225,52,130,860,32,33,180,717,520,247,0
1,600.0,1,0,1,5,13,0,2,0,352,47,47,844,550,691,252,718,69,69,0
1,2000.0,1,0,1,5,19,12,2,0,98,62,63,861,556,699,80,719,154,397,0
1,10.0,1,5912,1,5,20,0,2,1,12,1,1,862,14,32,12,720,521,125,0
1,1000.0,1,0,1,5,19,35,2,0,98,62,63,863,557,700,80,719,154,397,0
1,26.0,2,5411,1,6,11,34,3,1,43,17,17,864,32,33,22,30,23,24,0
1,30.0,2,5451,1,6,11,32,3,1,22,17,17,865,11,11,22,30,23,24,0
1,540.0,2,5411,1,6,9,56,3,1,22,17,17,831,11,11,22,30,23,24,0
1,44000.0,7,7322,1,6,17,54,3,1,28,22,22,866,132,701,28,721,522,518,0
1,3000.0,3,5411,1,6,12,46,3,1,348,50,50,92,74,11,250,704,512,510,0
1,5000.0,3,5411,1,6,12,44,3,1,348,50,50,92,74,11,250,704,512,510,0
1,52.0,2,5411,1,6,19,1,3,1,43,17,17,831,11,11,22,30,23,24,0
1,1.0,1,5411,1,6,18,20,3,1,349,52,53,107,74,11,251,706,15,15,0
1,5998.0,1,5411,1,7,19,32,4,1,114,70,71,867,14,32,93,299,223,220,0
1,5998.0,1,5411,1,7,19,31,4,1,114,70,71,867,14,32,93,346,116,248,0
1,2000.0,1,0,1,7,22,0,4,0,12,1,1,743,500,625,12,722,244,6,0
1,1000.0,1,4814,1,8,16,55,5,1,353,22,74,720,94,99,96,723,120,519,0
1,135.0,2,5451,1,8,18,58,5,1,22,17,17,865,11,11,22,30,23,24,0
1,45.0,2,5411,1,8,18,16,5,1,225,52,130,868,32,33,180,717,520,247,0
1,5.0,6,5814,1,9,12,33,6,1,263,133,143,869,32,33,203,724,523,520,0
1,5.0,6,0,1,9,17,12,6,0,354,79,82,870,53,702,106,725,524,521,0
1,100.0,1,5411,1,9,22,27,6,1,22,17,17,831,11,11,22,30,23,24,0
1,100.0,2,5411,1,8,19,3,5,1,22,17,17,871,11,11,22,30,23,24,0
1,415.0,2,5411,1,9,11,24,6,1,43,17,17,864,32,33,22,30,23,24,0
1,20.0,1,5993,1,9,13,8,6,1,12,1,1,872,86,90,12,647,470,472,0
1,50.0,6,0,1,9,16,55,6,0,354,79,82,870,53,702,106,725,524,521,0
1,15500.0,1,4814,1,8,18,33,5,1,355,3,3,873,132,703,253,726,525,522,0
1,15500.0,1,4814,1,8,18,25,5,1,355,3,3,873,132,703,253,726,525,522,0
1,200.0,3,0,1,8,21,27,5,0,356,38,38,874,558,704,44,140,108,108,0
1,300.0,1,5331,1,9,20,7,6,1,40,33,33,875,172,195,39,52,23,24,0
1,25.0,2,5451,1,9,11,15,6,1,22,17,17,865,11,11,22,30,23,24,0
0,30.0,0,5732,1,1,10,30,5,1,172,98,104,876,11,11,138,232,176,175,0
0,40.0,0,5411,1,1,10,29,5,1,357,98,104,877,86,90,138,232,176,175,0
0,2000.0,0,0,1,1,12,27,5,0,13,10,10,878,559,705,13,727,500,223,0
0,60.0,0,5451,1,1,10,26,5,1,357,98,104,879,32,33,138,232,176,175,0
0,150.0,0,5697,1,1,10,23,5,1,358,122,128,880,11,11,172,383,23,24,0
0,39.0,0,5814,1,1,8,19,5,1,304,144,155,881,11,11,226,557,35,36,0
0,150.0,0,0,1,1,11,41,5,0,147,7,7,882,299,706,53,84,23,24,0
0,160.0,0,5541,1,1,9,48,5,1,359,97,102,883,11,11,254,728,15,15,0
0,197.0,0,0,1,1,9,29,5,0,360,83,87,884,560,707,113,57,526,523,0
0,150.0,0,0,1,1,9,22,5,0,5,3,3,885,561,708,5,729,527,168,0
0,50.0,0,5411,1,1,19,9,5,1,212,122,128,886,11,11,172,383,23,24,0
0,740.0,0,5812,1,1,20,47,5,1,285,71,135,887,74,11,201,730,528,524,0
0,365.0,0,5411,1,1,18,55,5,1,178,24,24,888,11,11,30,731,529,525,0
0,180.0,0,5411,1,1,20,28,5,1,361,92,97,889,11,11,129,732,530,526,0
0,160.0,0,5411,1,1,19,58,5,1,30,24,24,890,11,11,30,733,531,527,0
0,2000.0,0,5977,1,1,19,30,5,1,304,144,155,891,32,33,226,557,35,36,0
0,15.0,0,9399,1,1,19,32,5,1,362,138,148,892,32,33,255,734,532,528,0
0,20.0,0,5814,1,1,13,47,5,1,152,87,91,893,14,32,121,735,533,529,0
0,20.0,0,5814,1,1,15,19,5,1,363,93,98,894,32,33,130,736,534,530,0
0,250.0,0,5331,1,1,13,1,5,1,72,5,5,368,86,90,7,669,485,486,0
0,150.0,0,8011,1,1,17,42,5,1,31,25,25,895,32,33,31,40,23,24,0
0,295.0,0,5814,1,1,15,13,5,1,205,118,124,896,32,33,165,737,535,531,0
0,1500.0,0,5541,1,1,3,22,5,1,207,78,81,897,11,11,167,302,15,15,0
0,300.0,0,5541,1,1,10,42,5,1,177,103,109,898,11,11,143,738,536,532,0
0,50.0,0,5422,1,1,20,23,5,1,107,66,67,899,562,709,88,739,537,533,0
0,600.0,0,0,1,1,20,46,5,0,346,24,24,840,548,689,249,701,20,21,0
0,400.0,0,5812,1,1,21,22,5,1,94,60,61,900,11,11,78,229,174,173,0
0,35.0,0,5993,1,1,19,34,5,1,164,96,101,901,11,11,133,216,162,161,0
0,20.0,0,5411,1,1,12,33,5,1,160,92,97,902,32,33,129,740,538,534,0
0,50.0,0,5441,1,1,12,34,5,1,40,33,33,903,32,33,39,52,23,24,0
0,1976.0,0,0,1,1,10,33,5,0,105,62,63,904,563,710,146,741,107,535,0
0,500.0,0,5422,1,1,17,53,5,1,170,36,36,905,74,11,42,228,15,15,0
0,593.0,0,5541,1,1,15,36,5,1,12,1,1,906,11,11,12,742,539,536,0
0,2000.0,0,0,1,1,15,27,5,0,6,4,4,907,564,711,6,12,12,12,0
0,75.0,0,5411,1,1,13,8,5,1,364,133,143,908,11,11,203,743,540,537,0
0,70.0,0,5814,1,1,13,5,5,1,12,1,1,909,32,33,12,744,541,538,0
0,140.0,0,5411,1,1,17,45,5,1,201,115,121,910,74,11,161,745,542,539,0
0,500.0,0,5814,1,1,15,56,5,1,176,102,108,911,86,90,142,242,35,36,0
0,180.0,0,5045,1,1,17,8,5,1,18,14,14,912,86,90,18,746,543,540,0
0,1685.0,0,0,1,1,14,29,5,0,24,18,18,913,565,712,24,747,544,541,0
0,200.0,0,5331,1,1,14,26,5,1,195,5,5,914,74,11,7,669,485,486,0
0,350.0,0,0,1,1,18,16,5,0,190,110,116,915,566,713,154,265,23,24,0
0,199.0,0,0,1,1,19,48,5,0,187,31,31,916,171,194,135,221,167,166,0
0,35.0,0,5993,1,1,15,49,5,1,164,96,101,901,11,11,133,748,545,161,0
0,20.0,0,5411,1,1,13,23,5,1,263,133,143,917,32,33,203,749,546,542,0
0,120.0,0,5814,1,1,15,39,5,1,365,102,108,918,132,714,142,750,15,15,0
0,60.0,0,5411,1,1,10,32,5,1,314,98,104,919,11,11,138,232,176,175,0
0,20.0,0,0,1,1,10,1,5,0,13,10,10,920,567,715,13,751,496,297,0
0,35.0,0,0,1,1,11,48,5,0,350,73,75,921,568,716,98,752,547,211,0
0,10.0,0,7407,1,1,11,6,5,1,152,87,91,922,569,717,121,753,548,543,0
0,2000.0,0,0,1,1,11,0,5,0,64,45,45,204,148,165,52,193,144,145,0
0,450.0,0,5621,1,1,20,29,5,1,19,15,15,923,132,718,19,26,23,24,0
0,250.0,0,4816,1,1,18,51,5,1,366,36,36,924,11,11,42,228,15,15,0
0,25.0,0,5331,1,1,20,26,5,1,20,16,16,925,14,32,20,754,549,544,0
0,1.0,0,0,1,1,19,28,5,0,15,12,12,258,187,211,15,22,15,15,0
0,5500.0,0,0,1,1,16,35,5,0,207,78,81,926,570,506,167,302,15,15,0
0,25.0,0,5814,1,1,13,54,5,1,25,19,19,927,32,33,25,755,550,348,0
0,100.0,0,0,1,1,15,23,5,0,40,33,33,928,571,719,39,52,23,24,0
0,10000.0,0,7407,1,1,15,20,5,1,367,25,25,929,13,720,256,756,551,545,0
0,500.0,0,7299,1,1,17,38,5,1,151,86,90,930,572,721,120,757,552,546,0
0,15.0,0,9399,1,1,9,7,5,1,362,138,148,931,32,33,255,758,553,547,0
0,70.0,0,5814,1,1,8,59,5,1,5,3,3,932,32,33,5,759,554,548,0
0,5.0,0,7538,1,1,19,18,5,1,256,125,139,933,94,99,196,640,463,466,0
0,450.0,0,5422,1,1,19,20,5,1,44,36,36,934,74,11,42,60,35,36,0
0,120.0,0,5814,1,1,20,56,5,1,20,16,16,935,32,33,20,760,555,177,0
0,130.0,0,5912,1,1,19,15,5,1,297,143,154,936,132,722,224,542,23,24,0
0,15.0,0,5411,1,1,20,52,5,1,13,10,10,937,32,33,13,761,500,549,0
0,6500.0,0,5814,1,1,19,12,5,1,304,144,155,938,94,99,226,557,35,36,0
0,350.0,0,5912,1,1,19,38,5,1,164,96,101,939,32,33,133,216,162,161,0
0,35.0,0,5814,1,1,10,19,5,1,92,58,59,940,86,90,76,762,556,550,0
0,155.0,0,5814,1,1,13,15,5,1,368,133,143,941,32,33,203,763,15,15,0
0,160.0,0,0,1,1,15,30,5,0,177,103,109,942,35,723,143,243,183,182,0
0,205.0,0,5462,1,1,15,55,5,1,201,115,121,943,14,32,161,284,210,209,0
0,5.0,0,5812,1,1,15,55,5,1,36,29,29,944,11,11,35,764,23,24,0
0,100000.0,0,5411,1,1,16,55,5,1,324,130,140,945,14,32,238,765,35,36,0
0,39.0,0,5814,1,1,19,54,5,1,240,127,136,946,32,33,188,503,23,24,0
0,400.0,0,5411,1,1,21,39,5,1,151,86,90,947,11,11,120,766,557,551,0
0,496.0,0,5912,1,1,13,20,5,1,157,90,94,948,32,33,126,767,558,552,0
0,15.0,0,5814,1,1,17,31,5,1,369,115,121,949,132,724,161,768,559,553,0
0,2000.0,0,0,1,1,14,22,5,0,7,5,5,950,573,725,7,669,485,486,0
0,200.0,0,0,1,1,9,57,5,0,6,4,4,951,13,726,6,769,560,554,0
0,50.0,0,5814,1,1,11,45,5,1,176,102,108,952,11,11,142,242,35,36,0
0,215.0,0,0,1,1,9,53,5,0,241,12,12,953,574,727,166,770,288,555,0
0,400.0,0,0,1,1,9,38,5,0,5,3,3,954,575,728,5,771,494,556,0
0,100.0,0,0,1,1,9,32,5,0,72,5,5,955,9,9,7,669,485,486,0
0,530.0,0,0,1,1,9,30,5,0,5,3,3,813,543,676,5,681,494,493,0
0,100.0,0,5812,1,1,19,8,5,1,219,122,128,956,11,11,172,383,23,24,0
0,200.0,0,5541,1,1,19,8,5,1,151,86,90,957,32,33,120,772,215,557,0
0,15.0,0,5814,1,1,19,5,5,1,370,61,62,958,32,33,257,773,35,36,0
0,150.0,0,0,1,1,23,44,5,0,185,35,35,959,576,729,150,259,15,15,0
0,15.0,0,5993,1,1,23,20,5,1,20,16,16,960,14,32,20,234,177,177,0
0,7.0,0,5814,1,1,14,0,5,1,205,118,124,961,32,33,165,774,561,558,0
0,80.0,0,5814,1,1,13,45,5,1,6,4,4,962,11,11,6,775,562,559,0
0,10000.0,0,5722,1,1,15,21,5,1,33,27,27,963,11,11,33,42,35,36,0
0,20.0,0,5814,1,1,13,3,5,1,263,133,143,964,86,90,203,743,540,537,0
0,40.0,0,5411,1,1,20,25,5,1,156,89,93,965,14,32,125,207,15,15,0
0,26.0,0,5411,1,1,20,21,5,1,178,24,24,888,11,11,30,776,563,560,0
0,70.0,0,5411,1,1,19,11,5,1,143,84,88,210,11,11,114,197,148,149,0
0,1.0,0,7538,1,1,19,11,5,1,256,125,139,966,577,730,196,777,564,466,0
0,45.0,0,5411,1,1,19,40,5,1,164,96,101,967,32,33,133,216,162,161,0
0,10.0,0,7622,1,1,19,36,5,1,154,88,92,968,11,11,123,778,565,561,0
0,20.0,0,0,1,1,10,40,5,0,12,1,1,969,13,731,12,779,566,562,0
0,100.0,0,0,1,1,0,23,5,0,185,35,35,959,576,729,150,259,15,15,0
0,40.0,0,5441,1,1,12,37,5,1,304,144,155,970,32,33,226,557,35,36,0
0,62.0,0,5812,1,1,10,21,5,1,58,42,42,971,32,33,49,73,35,36,0
0,15.0,0,0,1,1,17,56,5,0,362,138,148,972,578,732,255,780,567,563,0
0,820.0,0,5251,1,1,17,52,5,1,371,23,23,973,14,32,29,781,568,564,0
0,1000.0,0,0,1,1,17,47,5,0,150,62,63,974,579,733,119,782,569,565,0
0,50.0,0,5331,1,1,14,28,5,1,72,5,5,914,74,11,7,669,485,486,0
0,80.0,0,5451,1,1,19,48,5,1,43,17,17,865,11,11,22,30,23,24,0
0,115.0,0,5945,1,1,15,47,5,1,58,42,42,851,11,11,49,73,35,36,0
0,3900.0,0,0,1,1,17,59,5,0,254,114,120,975,580,734,160,283,23,24,0
0,900.0,0,0,1,1,15,4,5,0,60,43,43,976,35,735,50,783,570,566,0
0,1500.0,0,0,1,1,17,28,5,0,8,6,6,977,581,736,8,784,226,567,0
0,500.0,0,5331,1,2,19,23,6,1,72,5,5,368,86,90,7,275,202,202,0
0,128.7,0,5533,1,2,19,2,6,1,306,99,105,978,132,703,139,785,571,568,0
0,85.0,0,5422,1,2,20,32,6,1,362,138,148,979,11,11,255,786,572,569,0
0,302.7,0,5541,1,2,19,51,6,1,89,57,58,980,11,11,73,787,573,570,0
0,95.0,0,8931,1,2,18,7,6,1,192,29,48,981,577,730,156,278,205,205,0
0,3500.0,0,0,1,2,22,11,6,0,153,69,70,982,438,737,122,203,152,153,0
0,20.0,0,5814,1,1,17,21,5,1,263,133,143,983,32,33,203,788,574,571,0
0,510.0,0,5541,1,1,14,46,5,1,12,1,1,984,421,738,12,789,575,572,0
0,70.0,0,5411,1,1,14,20,5,1,25,19,19,985,32,33,25,790,576,573,0
0,100.0,0,5311,1,2,19,5,6,1,64,45,45,986,32,33,52,650,23,24,0
0,15.0,0,5411,1,2,18,38,6,1,219,122,128,987,32,33,172,791,241,574,0
0,50.0,0,5411,1,2,18,17,6,1,212,122,128,988,11,11,172,791,241,574,0
0,99.0,0,5411,1,2,20,1,6,1,44,36,36,643,11,11,42,60,35,36,0
0,297.01,0,5691,1,2,18,7,6,1,232,126,134,989,32,33,184,792,577,575,0
0,1.0,0,0,1,2,22,9,6,0,372,69,70,982,438,737,258,793,20,21,0
0,60.0,0,5411,1,2,12,50,6,1,201,115,121,990,94,99,161,794,35,36,0
0,1300.0,0,0,1,2,12,48,6,0,251,129,138,991,582,739,193,419,35,36,0
0,20.0,0,5411,1,2,12,24,6,1,39,32,32,992,14,32,38,51,15,15,0
0,3842.0,0,5912,1,2,14,33,6,1,373,146,157,993,32,33,233,795,578,576,0
0,55.0,0,5411,1,2,16,54,6,1,157,90,94,994,14,32,126,796,579,577,0
0,215.0,0,5411,1,2,16,29,6,1,43,17,17,831,11,11,22,30,23,24,0
0,20.0,0,5411,1,2,16,27,6,1,374,106,112,995,32,33,259,797,35,36,0
0,10.0,0,0,1,2,15,54,6,0,83,52,53,996,583,740,67,273,201,201,0
0,180.0,0,5814,1,2,8,37,6,1,58,42,42,997,32,33,49,73,35,36,0
0,100.0,0,0,1,2,8,35,6,0,342,150,162,818,47,680,246,686,499,498,0
0,174.0,0,0,1,2,15,45,6,0,359,97,102,998,584,741,254,728,15,15,0
0,100.0,0,5814,1,2,14,45,6,1,20,16,16,999,32,33,20,798,580,578,0
0,400.0,0,5814,1,2,10,20,6,1,189,31,31,1000,32,33,135,221,167,166,1
0,800.0,0,5651,1,2,19,36,6,1,365,102,108,1001,32,33,142,750,15,15,0
0,330.99,0,5331,1,2,11,27,6,1,11,9,9,802,539,672,11,673,489,290,1
0,120.0,0,5511,1,2,11,19,6,1,92,58,59,1002,32,33,76,799,556,579,0
0,1500.0,0,0,1,2,11,16,6,0,150,62,63,1003,585,742,119,296,130,107,0
0,20.0,0,5993,1,2,8,53,6,1,340,24,24,1004,11,11,30,665,15,15,0
0,50.0,0,0,1,2,18,50,6,0,137,74,77,1005,586,743,101,165,23,24,0
0,10.0,0,5912,1,2,18,43,6,1,362,138,148,1006,32,33,255,800,581,580,0
0,50.0,0,5993,1,2,9,41,6,1,13,10,10,1007,577,730,13,801,296,581,0
0,1800.0,0,7399,1,2,9,37,6,1,200,114,120,1008,132,744,160,283,23,24,0
0,15.0,0,5411,1,2,11,30,6,1,375,67,68,1009,11,11,260,802,35,36,0
0,500.0,0,0,1,2,23,47,6,0,185,35,35,1010,587,745,150,259,15,15,0
0,200.0,0,0,1,2,18,24,6,0,116,71,72,1011,588,746,94,803,582,582,0
0,30.0,0,5814,1,2,18,24,6,1,226,99,105,1012,32,33,139,804,583,583,0
0,1000.0,0,0,1,2,12,11,6,0,13,10,10,1013,171,747,13,19,18,18,1
0,479.99,0,5331,1,2,11,51,6,1,11,9,9,802,539,672,11,673,489,290,1
0,16.0,0,5411,1,2,9,49,6,1,164,96,101,1014,11,11,133,805,584,584,0
0,145.0,0,0,1,2,10,27,6,0,376,92,97,1015,589,748,175,806,585,585,0
0,1199.0,0,5411,1,3,15,7,0,1,377,116,122,1016,421,749,261,807,279,586,1
0,350.0,0,5411,1,2,17,51,6,1,94,60,61,1017,74,11,78,291,216,214,0
0,1039.08,0,5814,1,2,15,33,6,1,143,84,88,1018,132,703,114,808,586,587,0
0,200.0,0,5462,1,2,17,46,6,1,333,143,154,1019,11,11,224,542,23,24,0
0,44.0,0,0,1,2,13,2,6,0,204,66,67,1020,590,750,164,290,23,24,0
0,75.0,0,5814,1,2,17,3,6,1,37,30,30,1021,32,33,36,809,587,588,0
0,30.0,0,5814,1,2,10,46,6,1,378,58,59,940,86,90,76,799,556,579,0
0,1217.95,0,5411,1,2,17,20,6,1,297,143,154,1022,88,751,224,542,23,24,0
0,5000.0,0,0,1,2,14,10,6,0,72,5,5,337,70,273,7,275,202,202,0
0,1329.41,0,5411,1,2,12,12,6,1,362,138,148,1023,132,703,255,810,588,589,0
0,10.0,0,5411,1,2,21,48,6,1,154,88,92,1024,32,33,123,204,153,154,0
0,600.0,0,5251,1,2,9,22,6,1,79,30,30,1025,14,32,36,297,221,218,0
0,1000.0,0,0,1,2,9,10,6,0,8,6,6,10,13,752,8,811,56,224,0
0,20.0,0,0,1,2,9,8,6,0,204,66,67,837,546,686,164,290,23,24,0
0,499.99,0,5331,1,2,11,8,6,1,11,9,9,802,539,672,11,673,489,290,1
0,10.0,0,5411,1,2,8,57,6,1,192,29,48,1026,11,11,156,812,376,307,0
0,500.0,0,0,1,2,18,57,6,0,63,38,38,1027,35,753,44,813,589,590,0
0,1.0,0,0,1,2,4,28,6,0,15,12,12,287,211,237,15,22,15,15,0
0,3100.0,0,0,1,2,12,8,6,0,200,114,120,1028,591,754,160,283,23,24,0
0,2750.0,0,0,1,2,7,2,6,0,200,114,120,1029,592,755,160,283,23,24,0
0,85.0,0,5411,1,2,6,55,6,1,340,24,24,1030,32,33,30,665,15,15,0
0,1000.0,0,0,1,2,12,1,6,0,7,5,5,1031,593,756,7,275,202,202,0
0,80.0,0,0,1,2,9,49,6,0,58,42,42,1032,232,757,49,73,35,36,0
0,2179.0,0,0,1,2,11,45,6,0,47,25,25,1033,47,758,31,40,23,24,0
0,580.0,0,5541,1,2,4,54,6,1,12,1,1,1034,11,11,12,281,208,208,0
0,100.0,0,5541,1,2,8,9,6,1,137,74,77,1035,11,11,101,165,23,24,0
0,441.0,0,5331,1,2,10,26,6,1,222,15,15,1036,132,703,19,26,23,24,0
0,10.0,0,5411,1,3,17,3,0,1,232,126,134,1037,32,33,184,814,590,591,0
0,20880.0,0,5814,1,3,19,4,0,1,199,113,119,1038,86,90,159,815,591,592,1
0,20000.0,0,5814,1,3,19,3,0,1,199,113,119,1038,86,90,159,815,591,592,1
0,650.0,0,5411,1,3,18,32,0,1,112,68,69,1039,32,33,91,150,23,24,1
0,100.0,0,5411,1,2,19,20,6,1,202,116,122,326,32,33,162,286,212,210,0
0,2000.0,0,0,1,2,19,50,6,0,8,6,6,10,10,10,8,14,14,14,0
0,189.0,0,5812,1,2,15,34,6,1,143,84,88,1040,12,759,114,816,592,593,0
0,30.0,0,5411,1,2,17,52,6,1,92,58,59,1041,32,33,76,799,556,579,0
0,160.0,0,5814,1,2,15,22,6,1,9,7,7,1042,94,99,9,15,15,15,0
0,35.0,0,5411,1,2,17,42,6,1,151,86,90,1043,32,33,120,817,593,594,0
0,595.0,0,5422,1,2,17,36,6,1,181,6,6,1044,11,11,8,818,594,55,0
0,30.0,0,5462,1,2,17,33,6,1,249,93,98,1045,11,11,130,819,23,24,0
0,1500.0,0,8111,1,2,15,4,6,1,176,102,108,1046,11,11,142,242,35,36,0
0,70.0,0,5932,1,2,14,37,6,1,9,7,7,1047,11,11,9,15,15,15,0
0,44.0,0,5441,1,2,16,58,6,1,176,102,108,1048,32,33,142,242,35,36,0
0,10.0,0,5812,1,2,13,46,6,1,78,29,52,506,11,11,63,820,595,595,0
0,1750.0,0,8111,1,2,13,45,6,1,176,102,108,1046,11,11,142,242,35,36,0
0,100.0,0,5541,1,2,13,41,6,1,24,18,18,1049,11,11,24,267,196,195,0
0,360.0,0,5411,1,2,16,5,6,1,165,72,73,1050,14,32,134,821,596,596,0
0,30.0,0,5411,1,2,15,57,6,1,297,143,154,1051,11,11,224,542,23,24,0
0,30.0,0,5814,1,2,15,56,6,1,20,16,16,1052,14,32,20,798,580,578,0
0,35.0,0,5814,1,2,14,50,6,1,164,96,101,1053,32,33,133,822,597,597,0
0,50.0,0,5411,1,2,17,13,6,1,207,78,81,1054,32,33,167,302,15,15,0
0,50.0,0,0,1,2,12,28,6,0,89,57,58,1055,594,760,73,823,598,598,0
0,900.0,0,5411,1,2,16,47,6,1,379,151,163,1056,11,11,262,824,599,599,0
0,500.0,0,5541,1,2,14,16,6,1,380,151,163,1057,32,33,262,825,600,600,0
0,2000.0,0,0,1,2,7,15,6,0,234,43,43,1058,595,761,50,826,601,601,0
0,652.0,0,5541,1,2,0,55,6,1,12,1,1,1059,32,33,12,827,602,602,0
0,10.0,0,5411,1,2,11,17,6,1,175,101,107,1060,32,33,141,828,181,603,0
0,1000.0,0,0,1,2,18,57,6,0,60,43,43,1061,596,762,50,829,603,604,0
0,430.0,0,5651,1,2,18,51,6,1,203,117,123,1062,32,33,163,830,35,36,0
0,15.0,0,5812,1,2,20,36,6,1,362,138,148,1063,32,33,255,831,572,605,0
0,499.0,0,0,1,2,9,27,6,0,351,73,75,1064,24,763,98,832,604,606,0
0,1800.0,0,5814,1,2,23,12,6,1,333,143,154,1065,32,33,224,542,23,24,1
0,2924.5,0,4112,1,2,10,4,6,1,25,19,19,1066,11,36,25,255,190,189,0
0,20.0,0,5411,1,2,12,4,6,1,219,122,128,1067,11,11,172,833,605,235,0
0,50.0,0,5411,1,2,11,50,6,1,92,58,59,1068,32,33,76,799,556,579,0
0,55.0,0,5812,1,2,5,53,6,1,12,1,1,1069,32,33,12,834,606,607,0
0,30.0,0,5411,1,2,10,31,6,1,13,10,10,1070,11,11,13,835,296,18,0
0,70.0,0,5814,1,2,7,57,6,1,37,30,30,1021,32,33,36,836,81,228,0
0,140.0,0,5331,1,2,10,29,6,1,160,92,97,1071,11,11,129,837,607,608,0
0,130.0,0,5661,1,3,17,27,0,1,157,90,94,1072,11,11,126,838,155,609,0
0,80.0,0,5814,1,3,17,27,0,1,25,19,19,1073,32,33,25,839,369,610,0
0,221.0,0,0,1,3,17,6,0,0,350,73,75,1074,476,764,98,840,608,611,0
0,5.0,0,7338,1,3,17,1,0,1,232,126,134,1075,32,33,184,814,590,591,0
0,60.0,0,5812,1,3,19,2,0,1,177,103,109,1076,11,11,143,293,218,215,0
0,70.0,0,5411,1,3,20,2,0,1,10,8,8,1077,74,11,10,841,609,291,0
0,20000.0,0,5814,1,3,16,1,0,1,199,113,119,1038,86,90,159,842,610,612,1
0,260.0,0,5814,1,3,13,43,0,1,152,87,91,1078,14,32,121,843,611,613,0
0,1340.0,0,5814,1,3,15,45,0,1,35,23,23,1079,11,11,29,844,612,614,0
0,20.0,0,5411,1,3,18,2,0,1,12,1,1,1080,11,11,12,845,613,301,0
0,50.0,0,5541,1,3,20,46,0,1,359,97,102,1081,11,11,254,728,15,15,0
0,1000.0,0,0,1,3,19,27,0,0,155,45,45,1082,597,765,124,674,490,489,0
0,100.0,0,0,1,3,21,53,0,0,177,103,109,841,549,690,143,293,218,215,0
0,215.0,0,5137,1,3,8,34,0,1,228,12,12,1083,11,11,166,846,614,615,0
0,53.0,0,5411,1,3,8,26,0,1,192,29,48,83,11,11,156,278,205,205,0
